122: --- wins 🔴: 42, wins 🔵: 45, no winner: 35   ---   winrate 🔴: 0,344262, winrate 🔵: 0,368852   ---   clean winrate 🔴: 0,482759, clean winrate 🔵: 0,517241 ### player1bias: 68, 0,781609
123: --- wins 🔵: 46, wins 🔴: 42, no winner: 35   ---   winrate 🔵: 0,373984, winrate 🔴: 0,341463   ---   clean winrate 🔵: 0,522727, clean winrate 🔴: 0,477273 ### player1bias: 69, 0,784091
124: --- wins 🔴: 43, wins 🔵: 46, no winner: 35   ---   winrate 🔴: 0,346774, winrate 🔵: 0,370968   ---   clean winrate 🔴: 0,483146, clean winrate 🔵: 0,516854 ### player1bias: 70, 0,786517
125: --- wins 🔵: 46, wins 🔴: 43, no winner: 36   ---   winrate 🔵: 0,368000, winrate 🔴: 0,344000   ---   clean winrate 🔵: 0,516854, clean winrate 🔴: 0,483146 ### player1bias: 70, 0,786517
126: --- wins 🔴: 43, wins 🔵: 47, no winner: 36   ---   winrate 🔴: 0,341270, winrate 🔵: 0,373016   ---   clean winrate 🔴: 0,477778, clean winrate 🔵: 0,522222 ### player1bias: 70, 0,777778
127: --- wins 🔵: 48, wins 🔴: 43, no winner: 36   ---   winrate 🔵: 0,377953, winrate 🔴: 0,338583   ---   clean winrate 🔵: 0,527473, clean winrate 🔴: 0,472527 ### player1bias: 71, 0,780220
128: --- wins 🔴: 43, wins 🔵: 48, no winner: 37   ---   winrate 🔴: 0,335938, winrate 🔵: 0,375000   ---   clean winrate 🔴: 0,472527, clean winrate 🔵: 0,527473 ### player1bias: 71, 0,780220
129: --- wins 🔵: 48, wins 🔴: 44, no winner: 37   ---   winrate 🔵: 0,372093, winrate 🔴: 0,341085   ---   clean winrate 🔵: 0,521739, clean winrate 🔴: 0,478261 ### player1bias: 71, 0,771739
130: --- wins 🔴: 45, wins 🔵: 48, no winner: 37   ---   winrate 🔴: 0,346154, winrate 🔵: 0,369231   ---   clean winrate 🔴: 0,483871, clean winrate 🔵: 0,516129 ### player1bias: 72, 0,774194
131: --- wins 🔵: 48, wins 🔴: 45, no winner: 38   ---   winrate 🔵: 0,366412, winrate 🔴: 0,343511   ---   clean winrate 🔵: 0,516129, clean winrate 🔴: 0,483871 ### player1bias: 72, 0,774194
132: --- wins 🔴: 45, wins 🔵: 48, no winner: 39   ---   winrate 🔴: 0,340909, winrate 🔵: 0,363636   ---   clean winrate 🔴: 0,483871, clean winrate 🔵: 0,516129 ### player1bias: 72, 0,774194
133: --- wins 🔵: 48, wins 🔴: 45, no winner: 40   ---   winrate 🔵: 0,360902, winrate 🔴: 0,338346   ---   clean winrate 🔵: 0,516129, clean winrate 🔴: 0,483871 ### player1bias: 72, 0,774194
134: --- wins 🔴: 45, wins 🔵: 48, no winner: 41   ---   winrate 🔴: 0,335821, winrate 🔵: 0,358209   ---   clean winrate 🔴: 0,483871, clean winrate 🔵: 0,516129 ### player1bias: 72, 0,774194
135: --- wins 🔵: 48, wins 🔴: 45, no winner: 42   ---   winrate 🔵: 0,355556, winrate 🔴: 0,333333   ---   clean winrate 🔵: 0,516129, clean winrate 🔴: 0,483871 ### player1bias: 72, 0,774194
136: --- wins 🔴: 46, wins 🔵: 48, no winner: 42   ---   winrate 🔴: 0,338235, winrate 🔵: 0,352941   ---   clean winrate 🔴: 0,489362, clean winrate 🔵: 0,510638 ### player1bias: 73, 0,776596
137: --- wins 🔵: 48, wins 🔴: 46, no winner: 43   ---   winrate 🔵: 0,350365, winrate 🔴: 0,335766   ---   clean winrate 🔵: 0,510638, clean winrate 🔴: 0,489362 ### player1bias: 73, 0,776596
138: --- wins 🔴: 47, wins 🔵: 48, no winner: 43   ---   winrate 🔴: 0,340580, winrate 🔵: 0,347826   ---   clean winrate 🔴: 0,494737, clean winrate 🔵: 0,505263 ### player1bias: 74, 0,778947
139: --- wins 🔵: 48, wins 🔴: 47, no winner: 44   ---   winrate 🔵: 0,345324, winrate 🔴: 0,338129   ---   clean winrate 🔵: 0,505263, clean winrate 🔴: 0,494737 ### player1bias: 74, 0,778947
140: --- wins 🔴: 48, wins 🔵: 48, no winner: 44   ---   winrate 🔴: 0,342857, winrate 🔵: 0,342857   ---   clean winrate 🔴: 0,500000, clean winrate 🔵: 0,500000 ### player1bias: 75, 0,781250
141: --- wins 🔵: 48, wins 🔴: 48, no winner: 45   ---   winrate 🔵: 0,340426, winrate 🔴: 0,340426   ---   clean winrate 🔵: 0,500000, clean winrate 🔴: 0,500000 ### player1bias: 75, 0,781250
142: --- wins 🔴: 48, wins 🔵: 48, no winner: 46   ---   winrate 🔴: 0,338028, winrate 🔵: 0,338028   ---   clean winrate 🔴: 0,500000, clean winrate 🔵: 0,500000 ### player1bias: 75, 0,781250
143: --- wins 🔵: 49, wins 🔴: 48, no winner: 46   ---   winrate 🔵: 0,342657, winrate 🔴: 0,335664   ---   clean winrate 🔵: 0,505155, clean winrate 🔴: 0,494845 ### player1bias: 76, 0,783505
144: --- wins 🔴: 48, wins 🔵: 49, no winner: 47   ---   winrate 🔴: 0,333333, winrate 🔵: 0,340278   ---   clean winrate 🔴: 0,494845, clean winrate 🔵: 0,505155 ### player1bias: 76, 0,783505
145: --- wins 🔵: 50, wins 🔴: 48, no winner: 47   ---   winrate 🔵: 0,344828, winrate 🔴: 0,331034   ---   clean winrate 🔵: 0,510204, clean winrate 🔴: 0,489796 ### player1bias: 77, 0,785714
146: --- wins 🔴: 49, wins 🔵: 50, no winner: 47   ---   winrate 🔴: 0,335616, winrate 🔵: 0,342466   ---   clean winrate 🔴: 0,494949, clean winrate 🔵: 0,505050 ### player1bias: 78, 0,787879
147: --- wins 🔵: 51, wins 🔴: 49, no winner: 47   ---   winrate 🔵: 0,346939, winrate 🔴: 0,333333   ---   clean winrate 🔵: 0,510000, clean winrate 🔴: 0,490000 ### player1bias: 79, 0,790000
148: --- wins 🔴: 49, wins 🔵: 51, no winner: 48   ---   winrate 🔴: 0,331081, winrate 🔵: 0,344595   ---   clean winrate 🔴: 0,490000, clean winrate 🔵: 0,510000 ### player1bias: 79, 0,790000
149: --- wins 🔵: 51, wins 🔴: 49, no winner: 49   ---   winrate 🔵: 0,342282, winrate 🔴: 0,328859   ---   clean winrate 🔵: 0,510000, clean winrate 🔴: 0,490000 ### player1bias: 79, 0,790000
150: --- wins 🔴: 50, wins 🔵: 51, no winner: 49   ---   winrate 🔴: 0,333333, winrate 🔵: 0,340000   ---   clean winrate 🔴: 0,495050, clean winrate 🔵: 0,504951 ### player1bias: 80, 0,792079
151: --- wins 🔵: 52, wins 🔴: 50, no winner: 49   ---   winrate 🔵: 0,344371, winrate 🔴: 0,331126   ---   clean winrate 🔵: 0,509804, clean winrate 🔴: 0,490196 ### player1bias: 81, 0,794118
152: --- wins 🔴: 50, wins 🔵: 52, no winner: 50   ---   winrate 🔴: 0,328947, winrate 🔵: 0,342105   ---   clean winrate 🔴: 0,490196, clean winrate 🔵: 0,509804 ### player1bias: 81, 0,794118
153: --- wins 🔵: 52, wins 🔴: 50, no winner: 51   ---   winrate 🔵: 0,339869, winrate 🔴: 0,326797   ---   clean winrate 🔵: 0,509804, clean winrate 🔴: 0,490196 ### player1bias: 81, 0,794118
154: --- wins 🔴: 50, wins 🔵: 52, no winner: 52   ---   winrate 🔴: 0,324675, winrate 🔵: 0,337662   ---   clean winrate 🔴: 0,490196, clean winrate 🔵: 0,509804 ### player1bias: 81, 0,794118
155: --- wins 🔵: 53, wins 🔴: 50, no winner: 52   ---   winrate 🔵: 0,341935, winrate 🔴: 0,322581   ---   clean winrate 🔵: 0,514563, clean winrate 🔴: 0,485437 ### player1bias: 82, 0,796117
156: --- wins 🔴: 51, wins 🔵: 53, no winner: 52   ---   winrate 🔴: 0,326923, winrate 🔵: 0,339744   ---   clean winrate 🔴: 0,490385, clean winrate 🔵: 0,509615 ### player1bias: 83, 0,798077
157: --- wins 🔵: 53, wins 🔴: 52, no winner: 52   ---   winrate 🔵: 0,337580, winrate 🔴: 0,331210   ---   clean winrate 🔵: 0,504762, clean winrate 🔴: 0,495238 ### player1bias: 83, 0,790476
158: --- wins 🔴: 53, wins 🔵: 53, no winner: 52   ---   winrate 🔴: 0,335443, winrate 🔵: 0,335443   ---   clean winrate 🔴: 0,500000, clean winrate 🔵: 0,500000 ### player1bias: 84, 0,792453
159: --- wins 🔵: 53, wins 🔴: 53, no winner: 53   ---   winrate 🔵: 0,333333, winrate 🔴: 0,333333   ---   clean winrate 🔵: 0,500000, clean winrate 🔴: 0,500000 ### player1bias: 84, 0,792453
160: --- wins 🔴: 54, wins 🔵: 53, no winner: 53   ---   winrate 🔴: 0,337500, winrate 🔵: 0,331250   ---   clean winrate 🔴: 0,504673, clean winrate 🔵: 0,495327 ### player1bias: 85, 0,794393
161: --- wins 🔵: 54, wins 🔴: 54, no winner: 53   ---   winrate 🔵: 0,335404, winrate 🔴: 0,335404   ---   clean winrate 🔵: 0,500000, clean winrate 🔴: 0,500000 ### player1bias: 86, 0,796296
162: --- wins 🔴: 55, wins 🔵: 54, no winner: 53   ---   winrate 🔴: 0,339506, winrate 🔵: 0,333333   ---   clean winrate 🔴: 0,504587, clean winrate 🔵: 0,495413 ### player1bias: 87, 0,798165
163: --- wins 🔵: 54, wins 🔴: 55, no winner: 54   ---   winrate 🔵: 0,331288, winrate 🔴: 0,337423   ---   clean winrate 🔵: 0,495413, clean winrate 🔴: 0,504587 ### player1bias: 87, 0,798165
164: --- wins 🔴: 55, wins 🔵: 54, no winner: 55   ---   winrate 🔴: 0,335366, winrate 🔵: 0,329268   ---   clean winrate 🔴: 0,504587, clean winrate 🔵: 0,495413 ### player1bias: 87, 0,798165
165: --- wins 🔵: 54, wins 🔴: 56, no winner: 55   ---   winrate 🔵: 0,327273, winrate 🔴: 0,339394   ---   clean winrate 🔵: 0,490909, clean winrate 🔴: 0,509091 ### player1bias: 87, 0,790909
166: --- wins 🔴: 57, wins 🔵: 54, no winner: 55   ---   winrate 🔴: 0,343374, winrate 🔵: 0,325301   ---   clean winrate 🔴: 0,513514, clean winrate 🔵: 0,486486 ### player1bias: 88, 0,792793
167: --- wins 🔵: 55, wins 🔴: 57, no winner: 55   ---   winrate 🔵: 0,329341, winrate 🔴: 0,341317   ---   clean winrate 🔵: 0,491071, clean winrate 🔴: 0,508929 ### player1bias: 89, 0,794643
168: --- wins 🔴: 57, wins 🔵: 55, no winner: 56   ---   winrate 🔴: 0,339286, winrate 🔵: 0,327381   ---   clean winrate 🔴: 0,508929, clean winrate 🔵: 0,491071 ### player1bias: 89, 0,794643
169: --- wins 🔵: 56, wins 🔴: 57, no winner: 56   ---   winrate 🔵: 0,331361, winrate 🔴: 0,337278   ---   clean winrate 🔵: 0,495575, clean winrate 🔴: 0,504425 ### player1bias: 90, 0,796460
170: --- wins 🔴: 58, wins 🔵: 56, no winner: 56   ---   winrate 🔴: 0,341176, winrate 🔵: 0,329412   ---   clean winrate 🔴: 0,508772, clean winrate 🔵: 0,491228 ### player1bias: 91, 0,798246
171: --- wins 🔵: 56, wins 🔴: 58, no winner: 57   ---   winrate 🔵: 0,327485, winrate 🔴: 0,339181   ---   clean winrate 🔵: 0,491228, clean winrate 🔴: 0,508772 ### player1bias: 91, 0,798246
172: --- wins 🔴: 59, wins 🔵: 56, no winner: 57   ---   winrate 🔴: 0,343023, winrate 🔵: 0,325581   ---   clean winrate 🔴: 0,513043, clean winrate 🔵: 0,486957 ### player1bias: 92, 0,800000
173: --- wins 🔵: 56, wins 🔴: 60, no winner: 57   ---   winrate 🔵: 0,323699, winrate 🔴: 0,346821   ---   clean winrate 🔵: 0,482759, clean winrate 🔴: 0,517241 ### player1bias: 92, 0,793103
174: --- wins 🔴: 60, wins 🔵: 57, no winner: 57   ---   winrate 🔴: 0,344828, winrate 🔵: 0,327586   ---   clean winrate 🔴: 0,512821, clean winrate 🔵: 0,487179 ### player1bias: 92, 0,786325
175: --- wins 🔵: 57, wins 🔴: 60, no winner: 58   ---   winrate 🔵: 0,325714, winrate 🔴: 0,342857   ---   clean winrate 🔵: 0,487179, clean winrate 🔴: 0,512821 ### player1bias: 92, 0,786325
176: --- wins 🔴: 61, wins 🔵: 57, no winner: 58   ---   winrate 🔴: 0,346591, winrate 🔵: 0,323864   ---   clean winrate 🔴: 0,516949, clean winrate 🔵: 0,483051 ### player1bias: 93, 0,788136
177: --- wins 🔵: 57, wins 🔴: 62, no winner: 58   ---   winrate 🔵: 0,322034, winrate 🔴: 0,350282   ---   clean winrate 🔵: 0,478992, clean winrate 🔴: 0,521008 ### player1bias: 93, 0,781513
178: --- wins 🔴: 63, wins 🔵: 57, no winner: 58   ---   winrate 🔴: 0,353933, winrate 🔵: 0,320225   ---   clean winrate 🔴: 0,525000, clean winrate 🔵: 0,475000 ### player1bias: 94, 0,783333
179: --- wins 🔵: 58, wins 🔴: 63, no winner: 58   ---   winrate 🔵: 0,324022, winrate 🔴: 0,351955   ---   clean winrate 🔵: 0,479339, clean winrate 🔴: 0,520661 ### player1bias: 95, 0,785124
180: --- wins 🔴: 64, wins 🔵: 58, no winner: 58   ---   winrate 🔴: 0,355556, winrate 🔵: 0,322222   ---   clean winrate 🔴: 0,524590, clean winrate 🔵: 0,475410 ### player1bias: 96, 0,786885
181: --- wins 🔵: 59, wins 🔴: 64, no winner: 58   ---   winrate 🔵: 0,325967, winrate 🔴: 0,353591   ---   clean winrate 🔵: 0,479675, clean winrate 🔴: 0,520325 ### player1bias: 97, 0,788618
182: --- wins 🔴: 64, wins 🔵: 59, no winner: 59   ---   winrate 🔴: 0,351648, winrate 🔵: 0,324176   ---   clean winrate 🔴: 0,520325, clean winrate 🔵: 0,479675 ### player1bias: 97, 0,788618
183: --- wins 🔵: 60, wins 🔴: 64, no winner: 59   ---   winrate 🔵: 0,327869, winrate 🔴: 0,349727   ---   clean winrate 🔵: 0,483871, clean winrate 🔴: 0,516129 ### player1bias: 98, 0,790323
184: --- wins 🔴: 65, wins 🔵: 60, no winner: 59   ---   winrate 🔴: 0,353261, winrate 🔵: 0,326087   ---   clean winrate 🔴: 0,520000, clean winrate 🔵: 0,480000 ### player1bias: 99, 0,792000
185: --- wins 🔵: 60, wins 🔴: 66, no winner: 59   ---   winrate 🔵: 0,324324, winrate 🔴: 0,356757   ---   clean winrate 🔵: 0,476190, clean winrate 🔴: 0,523810 ### player1bias: 99, 0,785714
186: --- wins 🔴: 67, wins 🔵: 60, no winner: 59   ---   winrate 🔴: 0,360215, winrate 🔵: 0,322581   ---   clean winrate 🔴: 0,527559, clean winrate 🔵: 0,472441 ### player1bias: 100, 0,787402
187: --- wins 🔵: 61, wins 🔴: 67, no winner: 59   ---   winrate 🔵: 0,326203, winrate 🔴: 0,358289   ---   clean winrate 🔵: 0,476563, clean winrate 🔴: 0,523438 ### player1bias: 101, 0,789063
188: --- wins 🔴: 67, wins 🔵: 61, no winner: 60   ---   winrate 🔴: 0,356383, winrate 🔵: 0,324468   ---   clean winrate 🔴: 0,523438, clean winrate 🔵: 0,476563 ### player1bias: 101, 0,789063
189: --- wins 🔵: 61, wins 🔴: 67, no winner: 61   ---   winrate 🔵: 0,322751, winrate 🔴: 0,354497   ---   clean winrate 🔵: 0,476563, clean winrate 🔴: 0,523438 ### player1bias: 101, 0,789063
190: --- wins 🔴: 68, wins 🔵: 61, no winner: 61   ---   winrate 🔴: 0,357895, winrate 🔵: 0,321053   ---   clean winrate 🔴: 0,527132, clean winrate 🔵: 0,472868 ### player1bias: 102, 0,790698
191: --- wins 🔵: 61, wins 🔴: 68, no winner: 62   ---   winrate 🔵: 0,319372, winrate 🔴: 0,356021   ---   clean winrate 🔵: 0,472868, clean winrate 🔴: 0,527132 ### player1bias: 102, 0,790698
192: --- wins 🔴: 68, wins 🔵: 62, no winner: 62   ---   winrate 🔴: 0,354167, winrate 🔵: 0,322917   ---   clean winrate 🔴: 0,523077, clean winrate 🔵: 0,476923 ### player1bias: 102, 0,784615
193: --- wins 🔵: 63, wins 🔴: 68, no winner: 62   ---   winrate 🔵: 0,326425, winrate 🔴: 0,352332   ---   clean winrate 🔵: 0,480916, clean winrate 🔴: 0,519084 ### player1bias: 103, 0,786260
194: --- wins 🔴: 68, wins 🔵: 63, no winner: 63   ---   winrate 🔴: 0,350515, winrate 🔵: 0,324742   ---   clean winrate 🔴: 0,519084, clean winrate 🔵: 0,480916 ### player1bias: 103, 0,786260
195: --- wins 🔵: 63, wins 🔴: 68, no winner: 64   ---   winrate 🔵: 0,323077, winrate 🔴: 0,348718   ---   clean winrate 🔵: 0,480916, clean winrate 🔴: 0,519084 ### player1bias: 103, 0,786260
196: --- wins 🔴: 68, wins 🔵: 64, no winner: 64   ---   winrate 🔴: 0,346939, winrate 🔵: 0,326531   ---   clean winrate 🔴: 0,515152, clean winrate 🔵: 0,484848 ### player1bias: 103, 0,780303
197: --- wins 🔵: 65, wins 🔴: 68, no winner: 64   ---   winrate 🔵: 0,329949, winrate 🔴: 0,345178   ---   clean winrate 🔵: 0,488722, clean winrate 🔴: 0,511278 ### player1bias: 104, 0,781955
198: --- wins 🔴: 69, wins 🔵: 65, no winner: 64   ---   winrate 🔴: 0,348485, winrate 🔵: 0,328283   ---   clean winrate 🔴: 0,514925, clean winrate 🔵: 0,485075 ### player1bias: 105, 0,783582
199: --- wins 🔵: 65, wins 🔴: 69, no winner: 65   ---   winrate 🔵: 0,326633, winrate 🔴: 0,346734   ---   clean winrate 🔵: 0,485075, clean winrate 🔴: 0,514925 ### player1bias: 105, 0,783582
200: --- wins 🔴: 69, wins 🔵: 65, no winner: 66   ---   winrate 🔴: 0,345000, winrate 🔵: 0,325000   ---   clean winrate 🔴: 0,514925, clean winrate 🔵: 0,485075 ### player1bias: 105, 0,783582
201: --- wins 🔵: 65, wins 🔴: 70, no winner: 66   ---   winrate 🔵: 0,323383, winrate 🔴: 0,348259   ---   clean winrate 🔵: 0,481481, clean winrate 🔴: 0,518519 ### player1bias: 105, 0,777778
202: --- wins 🔴: 70, wins 🔵: 65, no winner: 67   ---   winrate 🔴: 0,346535, winrate 🔵: 0,321782   ---   clean winrate 🔴: 0,518519, clean winrate 🔵: 0,481481 ### player1bias: 105, 0,777778
203: --- wins 🔵: 65, wins 🔴: 70, no winner: 68   ---   winrate 🔵: 0,320197, winrate 🔴: 0,344828   ---   clean winrate 🔵: 0,481481, clean winrate 🔴: 0,518519 ### player1bias: 105, 0,777778
204: --- wins 🔴: 70, wins 🔵: 66, no winner: 68   ---   winrate 🔴: 0,343137, winrate 🔵: 0,323529   ---   clean winrate 🔴: 0,514706, clean winrate 🔵: 0,485294 ### player1bias: 105, 0,772059
205: --- wins 🔵: 67, wins 🔴: 70, no winner: 68   ---   winrate 🔵: 0,326829, winrate 🔴: 0,341463   ---   clean winrate 🔵: 0,489051, clean winrate 🔴: 0,510949 ### player1bias: 106, 0,773723
206: --- wins 🔴: 70, wins 🔵: 67, no winner: 69   ---   winrate 🔴: 0,339806, winrate 🔵: 0,325243   ---   clean winrate 🔴: 0,510949, clean winrate 🔵: 0,489051 ### player1bias: 106, 0,773723
207: --- wins 🔵: 67, wins 🔴: 71, no winner: 69   ---   winrate 🔵: 0,323671, winrate 🔴: 0,342995   ---   clean winrate 🔵: 0,485507, clean winrate 🔴: 0,514493 ### player1bias: 106, 0,768116
208: --- wins 🔴: 71, wins 🔵: 67, no winner: 70   ---   winrate 🔴: 0,341346, winrate 🔵: 0,322115   ---   clean winrate 🔴: 0,514493, clean winrate 🔵: 0,485507 ### player1bias: 106, 0,768116
209: --- wins 🔵: 67, wins 🔴: 72, no winner: 70   ---   winrate 🔵: 0,320574, winrate 🔴: 0,344498   ---   clean winrate 🔵: 0,482014, clean winrate 🔴: 0,517986 ### player1bias: 106, 0,762590
210: --- wins 🔴: 72, wins 🔵: 68, no winner: 70   ---   winrate 🔴: 0,342857, winrate 🔵: 0,323810   ---   clean winrate 🔴: 0,514286, clean winrate 🔵: 0,485714 ### player1bias: 106, 0,757143
211: --- wins 🔵: 68, wins 🔴: 72, no winner: 71   ---   winrate 🔵: 0,322275, winrate 🔴: 0,341232   ---   clean winrate 🔵: 0,485714, clean winrate 🔴: 0,514286 ### player1bias: 106, 0,757143
212: --- wins 🔴: 73, wins 🔵: 68, no winner: 71   ---   winrate 🔴: 0,344340, winrate 🔵: 0,320755   ---   clean winrate 🔴: 0,517730, clean winrate 🔵: 0,482269 ### player1bias: 107, 0,758865
213: --- wins 🔵: 69, wins 🔴: 73, no winner: 71   ---   winrate 🔵: 0,323944, winrate 🔴: 0,342723   ---   clean winrate 🔵: 0,485915, clean winrate 🔴: 0,514085 ### player1bias: 108, 0,760563
214: --- wins 🔴: 74, wins 🔵: 69, no winner: 71   ---   winrate 🔴: 0,345794, winrate 🔵: 0,322430   ---   clean winrate 🔴: 0,517483, clean winrate 🔵: 0,482517 ### player1bias: 109, 0,762238
215: --- wins 🔵: 70, wins 🔴: 74, no winner: 71   ---   winrate 🔵: 0,325581, winrate 🔴: 0,344186   ---   clean winrate 🔵: 0,486111, clean winrate 🔴: 0,513889 ### player1bias: 110, 0,763889
216: --- wins 🔴: 75, wins 🔵: 70, no winner: 71   ---   winrate 🔴: 0,347222, winrate 🔵: 0,324074   ---   clean winrate 🔴: 0,517241, clean winrate 🔵: 0,482759 ### player1bias: 111, 0,765517
217: --- wins 🔵: 71, wins 🔴: 75, no winner: 71   ---   winrate 🔵: 0,327189, winrate 🔴: 0,345622   ---   clean winrate 🔵: 0,486301, clean winrate 🔴: 0,513699 ### player1bias: 112, 0,767123
218: --- wins 🔴: 75, wins 🔵: 71, no winner: 72   ---   winrate 🔴: 0,344037, winrate 🔵: 0,325688   ---   clean winrate 🔴: 0,513699, clean winrate 🔵: 0,486301 ### player1bias: 112, 0,767123
219: --- wins 🔵: 72, wins 🔴: 75, no winner: 72   ---   winrate 🔵: 0,328767, winrate 🔴: 0,342466   ---   clean winrate 🔵: 0,489796, clean winrate 🔴: 0,510204 ### player1bias: 113, 0,768707
220: --- wins 🔴: 76, wins 🔵: 72, no winner: 72   ---   winrate 🔴: 0,345455, winrate 🔵: 0,327273   ---   clean winrate 🔴: 0,513514, clean winrate 🔵: 0,486486 ### player1bias: 114, 0,770270
221: --- wins 🔵: 73, wins 🔴: 76, no winner: 72   ---   winrate 🔵: 0,330317, winrate 🔴: 0,343891   ---   clean winrate 🔵: 0,489933, clean winrate 🔴: 0,510067 ### player1bias: 115, 0,771812
222: --- wins 🔴: 77, wins 🔵: 73, no winner: 72   ---   winrate 🔴: 0,346847, winrate 🔵: 0,328829   ---   clean winrate 🔴: 0,513333, clean winrate 🔵: 0,486667 ### player1bias: 116, 0,773333
223: --- wins 🔵: 74, wins 🔴: 77, no winner: 72   ---   winrate 🔵: 0,331839, winrate 🔴: 0,345291   ---   clean winrate 🔵: 0,490066, clean winrate 🔴: 0,509934 ### player1bias: 117, 0,774834
224: --- wins 🔴: 77, wins 🔵: 75, no winner: 72   ---   winrate 🔴: 0,343750, winrate 🔵: 0,334821   ---   clean winrate 🔴: 0,506579, clean winrate 🔵: 0,493421 ### player1bias: 117, 0,769737
225: --- wins 🔵: 75, wins 🔴: 77, no winner: 73   ---   winrate 🔵: 0,333333, winrate 🔴: 0,342222   ---   clean winrate 🔵: 0,493421, clean winrate 🔴: 0,506579 ### player1bias: 117, 0,769737
226: --- wins 🔴: 77, wins 🔵: 75, no winner: 74   ---   winrate 🔴: 0,340708, winrate 🔵: 0,331858   ---   clean winrate 🔴: 0,506579, clean winrate 🔵: 0,493421 ### player1bias: 117, 0,769737
227: --- wins 🔵: 75, wins 🔴: 77, no winner: 75   ---   winrate 🔵: 0,330396, winrate 🔴: 0,339207   ---   clean winrate 🔵: 0,493421, clean winrate 🔴: 0,506579 ### player1bias: 117, 0,769737
228: --- wins 🔴: 78, wins 🔵: 75, no winner: 75   ---   winrate 🔴: 0,342105, winrate 🔵: 0,328947   ---   clean winrate 🔴: 0,509804, clean winrate 🔵: 0,490196 ### player1bias: 118, 0,771242
229: --- wins 🔵: 75, wins 🔴: 79, no winner: 75   ---   winrate 🔵: 0,327511, winrate 🔴: 0,344978   ---   clean winrate 🔵: 0,487013, clean winrate 🔴: 0,512987 ### player1bias: 118, 0,766234
230: --- wins 🔴: 80, wins 🔵: 75, no winner: 75   ---   winrate 🔴: 0,347826, winrate 🔵: 0,326087   ---   clean winrate 🔴: 0,516129, clean winrate 🔵: 0,483871 ### player1bias: 119, 0,767742
231: --- wins 🔵: 76, wins 🔴: 80, no winner: 75   ---   winrate 🔵: 0,329004, winrate 🔴: 0,346320   ---   clean winrate 🔵: 0,487179, clean winrate 🔴: 0,512821 ### player1bias: 120, 0,769231
232: --- wins 🔴: 81, wins 🔵: 76, no winner: 75   ---   winrate 🔴: 0,349138, winrate 🔵: 0,327586   ---   clean winrate 🔴: 0,515924, clean winrate 🔵: 0,484076 ### player1bias: 121, 0,770701
233: --- wins 🔵: 76, wins 🔴: 81, no winner: 76   ---   winrate 🔵: 0,326180, winrate 🔴: 0,347639   ---   clean winrate 🔵: 0,484076, clean winrate 🔴: 0,515924 ### player1bias: 121, 0,770701
234: --- wins 🔴: 82, wins 🔵: 76, no winner: 76   ---   winrate 🔴: 0,350427, winrate 🔵: 0,324786   ---   clean winrate 🔴: 0,518987, clean winrate 🔵: 0,481013 ### player1bias: 122, 0,772152
235: --- wins 🔵: 76, wins 🔴: 83, no winner: 76   ---   winrate 🔵: 0,323404, winrate 🔴: 0,353191   ---   clean winrate 🔵: 0,477987, clean winrate 🔴: 0,522013 ### player1bias: 122, 0,767296
236: --- wins 🔴: 84, wins 🔵: 76, no winner: 76   ---   winrate 🔴: 0,355932, winrate 🔵: 0,322034   ---   clean winrate 🔴: 0,525000, clean winrate 🔵: 0,475000 ### player1bias: 123, 0,768750
237: --- wins 🔵: 77, wins 🔴: 84, no winner: 76   ---   winrate 🔵: 0,324895, winrate 🔴: 0,354430   ---   clean winrate 🔵: 0,478261, clean winrate 🔴: 0,521739 ### player1bias: 124, 0,770186
238: --- wins 🔴: 85, wins 🔵: 77, no winner: 76   ---   winrate 🔴: 0,357143, winrate 🔵: 0,323529   ---   clean winrate 🔴: 0,524691, clean winrate 🔵: 0,475309 ### player1bias: 125, 0,771605
239: --- wins 🔵: 77, wins 🔴: 85, no winner: 77   ---   winrate 🔵: 0,322176, winrate 🔴: 0,355649   ---   clean winrate 🔵: 0,475309, clean winrate 🔴: 0,524691 ### player1bias: 125, 0,771605
240: --- wins 🔴: 85, wins 🔵: 77, no winner: 78   ---   winrate 🔴: 0,354167, winrate 🔵: 0,320833   ---   clean winrate 🔴: 0,524691, clean winrate 🔵: 0,475309 ### player1bias: 125, 0,771605
241: --- wins 🔵: 78, wins 🔴: 85, no winner: 78   ---   winrate 🔵: 0,323651, winrate 🔴: 0,352697   ---   clean winrate 🔵: 0,478528, clean winrate 🔴: 0,521472 ### player1bias: 126, 0,773006
242: --- wins 🔴: 86, wins 🔵: 78, no winner: 78   ---   winrate 🔴: 0,355372, winrate 🔵: 0,322314   ---   clean winrate 🔴: 0,524390, clean winrate 🔵: 0,475610 ### player1bias: 127, 0,774390
243: --- wins 🔵: 78, wins 🔴: 87, no winner: 78   ---   winrate 🔵: 0,320988, winrate 🔴: 0,358025   ---   clean winrate 🔵: 0,472727, clean winrate 🔴: 0,527273 ### player1bias: 127, 0,769697
244: --- wins 🔴: 87, wins 🔵: 78, no winner: 79   ---   winrate 🔴: 0,356557, winrate 🔵: 0,319672   ---   clean winrate 🔴: 0,527273, clean winrate 🔵: 0,472727 ### player1bias: 127, 0,769697
